model,item,feature,value,shap_value,expected_value
XGBoost_grid_1_model_11,39,TA,6.23,-0.07078662825718698,3.0164988692790744
XGBoost_grid_1_model_11,40,TA,5.25,-0.15742172019349218,2.9298637773427694
XGBoost_grid_1_model_11,41,TA,5.85,-0.11642014390774191,2.9708653536285197
XGBoost_grid_1_model_11,42,TA,5.78,-0.08466425379590392,3.0026212437403577
XGBoost_grid_1_model_11,43,TA,6.3,-0.01941724986961446,3.067868247666647
XGBoost_grid_1_model_11,44,TA,6.08,-0.10803744736763213,2.9792480501686294
XGBoost_grid_1_model_11,45,TA,5.7,-0.08792234958400813,2.9993631479522533
XGBoost_grid_1_model_11,46,TA,5.55,-0.08816629608590448,2.999119201450357
XGBoost_grid_1_model_11,47,TA,5.85,-0.10014562533488369,2.9871398722013778
XGBoost_grid_1_model_11,48,TA,6.3,-0.03860146610273296,3.0486840314335284
XGBoost_grid_1_model_11,1,Temp,22.2,0.0016340075060725656,3.088919505042334
XGBoost_grid_1_model_11,2,Temp,22.2,8.115933734993419e-4,3.088097090909761
XGBoost_grid_1_model_11,3,Temp,22.2,3.4261342611152656e-4,3.087628110962373
XGBoost_grid_1_model_11,4,Temp,22.2,0.00587366236048581,3.0931591598967474
XGBoost_grid_1_model_11,5,Temp,22.2,0.004190592065690613,3.091476089601952
XGBoost_grid_1_model_11,6,Temp,22.2,0.01326768166193426,3.100553179198196
XGBoost_grid_1_model_11,7,Temp,22.2,-0.001621630542453123,3.0856638669938086
XGBoost_grid_1_model_11,8,Temp,22.2,0.003292353557688643,3.09057785109395
XGBoost_grid_1_model_11,9,Temp,22.2,-0.0018243250185773774,3.085461172517684
XGBoost_grid_1_model_11,10,Temp,22.2,0.00858807771333614,3.095873575249598
XGBoost_grid_1_model_11,11,Temp,22.2,0.006835220121438335,3.0941207176576997
XGBoost_grid_1_model_11,12,Temp,22.2,0.012377509495451133,3.0996630070317126
XGBoost_grid_1_model_11,13,Temp,22.2,0.003022625835405246,3.090308123371667
XGBoost_grid_1_model_11,14,Temp,22.2,0.002393690103458468,3.08967918763972
XGBoost_grid_1_model_11,15,Temp,22.2,0.007891354088981561,3.095176851625243
XGBoost_grid_1_model_11,16,Temp,22.2,0.008882359155113484,3.096167856691375
XGBoost_grid_1_model_11,17,Temp,22.2,0.0050183114492228925,3.0923038089854846
XGBoost_grid_1_model_11,18,Temp,22.2,0.008477960414593144,3.095763457950855
XGBoost_grid_1_model_11,19,Temp,22.2,9.241546164204528e-4,3.088209652152682
XGBoost_grid_1_model_11,20,Temp,22.2,0.0011807139075936668,3.0884662114438552
XGBoost_grid_1_model_11,21,Temp,22.2,2.2375283555847725e-4,3.08750925037182
XGBoost_grid_1_model_11,22,Temp,22.2,0.003582007860735509,3.090867505396997
XGBoost_grid_1_model_11,23,Temp,22.2,-2.0542110774890432e-4,3.0870800764285127
XGBoost_grid_1_model_11,24,Temp,22.2,0.008467063094889093,3.0957525606311505
XGBoost_grid_1_model_11,25,Temp,22.2,-6.488356680147689e-4,3.086636661868247
XGBoost_grid_1_model_11,26,Temp,22.2,-9.362309077194375e-4,3.086349266628542
XGBoost_grid_1_model_11,27,Temp,22.2,0.006448762991007273,3.0937342605272686
XGBoost_grid_1_model_11,28,Temp,22.2,0.0021732641561398314,3.089458761692401
XGBoost_grid_1_model_11,29,Temp,22.2,-0.002510963788344478,3.0847745337479173
XGBoost_grid_1_model_11,30,Temp,22.2,2.9436974002883254e-4,3.0875798672762906
XGBoost_grid_1_model_11,31,Temp,22.2,-0.0014065585261773816,3.085878939010084
XGBoost_grid_1_model_11,32,Temp,22.2,1.0868147725151545e-4,3.087394179013513
XGBoost_grid_1_model_11,33,Temp,22.2,-0.0044386031076552035,3.0828468944286063
XGBoost_grid_1_model_11,34,Temp,22.2,0.013104972565575385,3.100390470101837
XGBoost_grid_1_model_11,35,Temp,22.2,-4.4952909506290606e-5,3.0872405446267552
XGBoost_grid_1_model_11,36,Temp,22.2,-0.002753426651988522,3.084532070884273
XGBoost_grid_1_model_11,37,Temp,22.2,-5.997652128820197e-4,3.0866857323233794
XGBoost_grid_1_model_11,38,Temp,22.2,0.0011022153473083662,3.08838771288357
XGBoost_grid_1_model_11,39,Temp,22.2,-0.002168647723184869,3.0851168498130765
XGBoost_grid_1_model_11,40,Temp,22.2,0.003158974792394076,3.0904444723286555
XGBoost_grid_1_model_11,41,Temp,22.2,0.0027651022262279445,3.0900505997624896
XGBoost_grid_1_model_11,42,Temp,22.2,0.0032291043254120133,3.0905146018616736
XGBoost_grid_1_model_11,43,Temp,22.2,-0.001440419549390004,3.0858450779868716
XGBoost_grid_1_model_11,44,Temp,22.2,-4.960627782915061e-4,3.08678943475797
XGBoost_grid_1_model_11,45,Temp,22.2,0.002538577807208675,3.0898240753434703
XGBoost_grid_1_model_11,46,Temp,22.2,0.006902815673559548,3.094188313209821
XGBoost_grid_1_model_11,47,Temp,22.2,0.0013685509030310072,3.0886540484392926
XGBoost_grid_1_model_11,48,Temp,22.2,0.004716693071855627,3.092002190608117
XGBoost_grid_1_model_11,1,TSS,18.4,-0.5156803313021854,2.571605166234076
XGBoost_grid_1_model_11,2,TSS,19.2,-0.5116716516159828,2.575613845920279
XGBoost_grid_1_model_11,3,TSS,20.1,-0.5275489509637861,2.5597365465724753
XGBoost_grid_1_model_11,4,TSS,19.7,-0.3336406624122027,2.7536448351240588
XGBoost_grid_1_model_11,5,TSS,21,-0.054923137617371554,3.0323623599188902
XGBoost_grid_1_model_11,6,TSS,21.1,-0.11064660452187941,2.9766388930143823
XGBoost_grid_1_model_11,7,TSS,20.6,-0.5103597857915448,2.5769257117447166
XGBoost_grid_1_model_11,8,TSS,21.3,-0.09520641730595647,2.992079080230305
XGBoost_grid_1_model_11,9,TSS,21.6,0.01921451182237724,3.106500009358639
XGBoost_grid_1_model_11,10,TSS,21.8,0.1572392447807246,3.2445247423169863
XGBoost_grid_1_model_11,11,TSS,22.2,0.16581406287908063,3.2530995604153423
XGBoost_grid_1_model_11,12,TSS,21.5,0.05330100146432701,3.1405864990005887
XGBoost_grid_1_model_11,13,TSS,21.8,0.17300160042941554,3.2602870979656773
XGBoost_grid_1_model_11,14,TSS,19.9,-0.527332453491786,2.5599530440444758
XGBoost_grid_1_model_11,15,TSS,22.1,0.132548760001858,3.2198342575381194
XGBoost_grid_1_model_11,16,TSS,22.1,0.13288167107495547,3.220167168611217
XGBoost_grid_1_model_11,17,TSS,22.4,0.14667176980939184,3.2339572673456534
XGBoost_grid_1_model_11,18,TSS,21.9,0.15305135093984112,3.240336848476103
XGBoost_grid_1_model_11,19,TSS,22.4,0.14591793568716188,3.2332034332234234
XGBoost_grid_1_model_11,20,TSS,20.9,-0.36114765211703237,2.7261378454192293
XGBoost_grid_1_model_11,21,TSS,20.6,-0.5439768135133713,2.5433086840228905
XGBoost_grid_1_model_11,22,TSS,23.2,0.12340104495958663,3.210686542495848
XGBoost_grid_1_model_11,23,TSS,22.9,0.13215328786995229,3.219438785406214
XGBoost_grid_1_model_11,24,TSS,21.6,0.029385273649342125,3.116670771185604
XGBoost_grid_1_model_11,25,TSS,22.8,0.16032269444494007,3.2476081919812017
XGBoost_grid_1_model_11,26,TSS,20.4,-0.5374916004578738,2.5497938970783878
XGBoost_grid_1_model_11,27,TSS,20.5,-0.5692710861948029,2.5180144113414586
XGBoost_grid_1_model_11,28,TSS,19.9,-0.5501436308055875,2.537141866730674
XGBoost_grid_1_model_11,29,TSS,20.3,-0.5283277775619235,2.5589577199743383
XGBoost_grid_1_model_11,30,TSS,21.1,-0.08061661003009685,3.006668887506165
XGBoost_grid_1_model_11,31,TSS,21.5,0.02301590922214708,3.1103014067584085
XGBoost_grid_1_model_11,32,TSS,21.2,-0.06890857424291341,3.0183769232933484
XGBoost_grid_1_model_11,33,TSS,21.6,0.017668782260328336,3.10495427979659
XGBoost_grid_1_model_11,34,TSS,21.4,-0.01769132917185086,3.069594168364411
XGBoost_grid_1_model_11,35,TSS,21.9,0.19949796558135952,3.286783463117621
XGBoost_grid_1_model_11,36,TSS,21.4,-0.010281632116271477,3.0770038654199903
XGBoost_grid_1_model_11,37,TSS,24.8,0.09438181609092744,3.181667313627189
XGBoost_grid_1_model_11,38,TSS,20,-0.5148716166142424,2.572413880922019
XGBoost_grid_1_model_11,39,TSS,22.2,0.1592716311562863,3.246557128692548
XGBoost_grid_1_model_11,40,TSS,22.8,0.13988247960805908,3.2271679771443207
XGBoost_grid_1_model_11,41,TSS,23.1,0.07169812377246615,3.1589836213087277
XGBoost_grid_1_model_11,42,TSS,23,0.06427878902131096,3.1515642865575724
XGBoost_grid_1_model_11,43,TSS,19.7,-0.5256806493455919,2.5616048481906697
XGBoost_grid_1_model_11,44,TSS,22.7,0.14053008701534014,3.227815584551602
XGBoost_grid_1_model_11,45,TSS,21.3,-0.01665401352303386,3.070631484013228
XGBoost_grid_1_model_11,46,TSS,22.7,0.09347809532745932,3.180763592863721
XGBoost_grid_1_model_11,47,TSS,22.1,0.1287990782291638,3.2160845757654255
XGBoost_grid_1_model_11,48,TSS,22.2,0.0817004308932352,3.168985928429497
XRT_1,1,Anth,299,-0.5042052469135802,2.6100887345679014
XRT_1,2,Anth,544,-0.5123505015432095,2.6019434799382717
XRT_1,3,Anth,522,-0.539414544753086,2.5748794367283954
XRT_1,4,Anth,478,-0.4977768132716047,2.6165171682098767
XRT_1,5,Anth,588,-0.4853346836419744,2.628959297839507
XRT_1,6,Anth,677,-0.33135127314814716,2.7829427083333345
XRT_1,7,Anth,639,-0.4273533950617275,2.686940586419754
XRT_1,8,Anth,494,-0.5083236882716037,2.605970293209878
XRT_1,9,Anth,609,-0.38482349537036986,2.7294704861111114
XRT_1,10,Anth,565,-0.44559702932098655,2.668696952160495
XRT_1,11,Anth,655,-0.37564621913580143,2.73864776234568
XRT_1,12,Anth,861,0.47162905092592555,3.5859230324074067
XRT_1,13,Anth,642,-0.4663242669753076,2.647969714506174
XRT_1,14,Anth,436,-0.5195505401234564,2.594743441358025
XRT_1,15,Anth,576,-0.47718942901234435,2.637104552469137
XRT_1,16,Anth,506,-0.4973090277777761,2.6169849537037053
XRT_1,17,Anth,749,-0.21751784336419733,2.896776138117284
XRT_1,18,Anth,571,-0.4657937885802462,2.6485001929012353
XRT_1,19,Anth,761,-0.13540702160493787,2.9788869598765437
XRT_1,20,Anth,499,-0.53730227623456706,2.5769917052469142
XRT_1,21,Anth,754,-0.0807195216049384,3.033574459876543
XRT_1,22,Anth,725,-0.21433256172839463,2.8999614197530867
XRT_1,23,Anth,833,0.44966724537036973,3.563961226851851
XRT_1,24,Anth,830,0.4392746913580251,3.5535686728395066
XRT_1,25,Anth,933,0.7182870370370362,3.8325810185185176
XRT_1,26,Anth,613,-0.43395061728395,2.6803433641975314
XRT_1,27,Anth,548,-0.49345582561728285,2.6208381558641984
XRT_1,28,Anth,765,-0.07204137731481416,3.0422526041666673
XRT_1,29,Anth,683,-0.3218508873456778,2.7924430941358036
XRT_1,30,Anth,922,0.6319692460317451,3.7462632275132264
XRT_1,31,Anth,763,-0.07678433641975269,3.0375096450617285
XRT_1,32,Anth,518,-0.5306592399691347,2.5836347415123466
XRT_1,33,Anth,656,-0.43250868055555486,2.6817853009259265
XRT_1,34,Anth,644,-0.42363763503086405,2.6906563464506172
XRT_1,35,Anth,758,-0.20046055169753096,2.9138334297839505
XRT_1,36,Anth,877,0.51582100143298,3.6301149829144617
XRT_1,37,Anth,901,0.4293451003086409,3.5436390817901224
XRT_1,38,Anth,480,-0.5168089313271597,2.597485050154322
XRT_1,39,Anth,793,-0.21994839891975265,2.8943455825617286
XRT_1,40,Anth,718,-0.2781298225308637,2.8361641589506177
XRT_1,41,Anth,784,-0.21098813657407411,2.903305844907407
XRT_1,42,Anth,765,-0.1688529954805993,2.9454409860008823
XRT_1,43,Anth,481,-0.5141372492283943,2.600156732253087
XRT_1,44,Anth,655,-0.3872974537037023,2.726996527777779
XRT_1,45,Anth,469,-0.5490620177469125,2.565231963734569
XRT_1,46,Anth,585,-0.5457465277777773,2.568547453703704
XRT_1,47,Anth,684,-0.38019386574073954,2.734100115740742
XRT_1,48,Anth,497,-0.5475694444444442,2.5667245370370373
XRT_1,1,BW,1.99,-0.05591242283950659,3.0583815586419747
XRT_1,2,BW,1.88,-0.08066165123456837,3.0336323302469133
XRT_1,3,BW,1.93,-0.030131172839506726,3.084162808641975
XRT_1,4,BW,2.11,-0.2474199459876545,2.8668740354938267
XRT_1,5,BW,2.01,-0.18563850308642005,2.9286554783950614
XRT_1,6,BW,1.98,-0.07463831018518424,3.039655671296297
XRT_1,7,BW,1.73,0.045958719135802295,3.1602527006172836
XRT_1,8,BW,1.75,0.028293788580246948,3.1425877700617284
XRT_1,9,BW,1.67,0.0644579475308645,3.178751929012346
XRT_1,10,BW,2.06,-0.41009837962962886,2.7041956018518527
XRT_1,11,BW,1.85,0.013131751543209832,3.1274257330246913
XRT_1,12,BW,2.03,-0.1357783564814815,2.978515625
XRT_1,13,BW,2.01,-0.18318383487654255,2.9311101466049387
XRT_1,14,BW,1.99,-0.05734471450617262,3.056949266975309
XRT_1,15,BW,2.1,-0.4185233410493818,2.6957706404321
XRT_1,16,BW,2.11,-0.45028452932098706,2.6640094521604945
XRT_1,17,BW,1.9,-0.07160493827160483,3.0426890432098768
XRT_1,18,BW,2.02,-0.3020254629629624,2.8122685185185192
XRT_1,19,BW,1.52,0.27872540509259136,3.393019386574073
XRT_1,20,BW,1.73,0.010320216049383268,3.124614197530865
XRT_1,21,BW,1.48,0.2819468557098763,3.3962408371913577
XRT_1,22,BW,1.89,-0.06768904320987634,3.046604938271605
XRT_1,23,BW,1.73,-0.025641396604937805,3.0886525848765434
XRT_1,24,BW,1.92,-0.0028211805555555247,3.111472800925926
XRT_1,25,BW,1.6,0.27136863425925994,3.3856626157407415
XRT_1,26,BW,1.73,0.013638117283950923,3.127932098765432
XRT_1,27,BW,1.77,0.02669270833333337,3.140986689814815
XRT_1,28,BW,1.75,0.017491319444444847,3.131785300925926
XRT_1,29,BW,1.84,-0.03752411265432071,3.0767698688271605
XRT_1,30,BW,1.97,-0.05355351631393272,3.0607404651675485
XRT_1,31,BW,1.67,0.062456597222222104,3.1767505787037034
XRT_1,32,BW,1.93,-0.013956404320987992,3.1003375771604933
XRT_1,33,BW,1.87,-0.013295717592592626,3.1009982638888887
XRT_1,34,BW,1.82,0.003911072530864451,3.118205054012346
XRT_1,35,BW,1.89,-0.06840036651234588,3.0458936149691356
XRT_1,36,BW,1.95,-0.02549120921516758,3.088802772266314
XRT_1,37,BW,1.71,-0.01863908179012359,3.095654899691358
XRT_1,38,BW,1.69,0.051316550925925575,3.165610532407407
XRT_1,39,BW,1.73,0.05119357638888897,3.1654875578703705
XRT_1,40,BW,1.95,-0.06610725308641918,3.0481867283950623
XRT_1,41,BW,2.01,-0.2421850887345674,2.872108892746914
XRT_1,42,BW,2.28,-0.37689697696208085,2.7373970045194005
XRT_1,43,BW,1.8,0.03195891203703627,3.1462528935185174
XRT_1,44,BW,1.83,0.03170331790123432,3.145997299382716
XRT_1,45,BW,2.12,-0.19223572530864197,2.922058256172839
XRT_1,46,BW,2.02,-0.2711564429012345,2.843137538580247
XRT_1,47,BW,2.21,-0.36970968364197454,2.744584297839507
XRT_1,48,BW,2.23,-0.5070071373456786,2.607286844135803
XRT_1,1,Col,1,0.04359567901234579,3.157889660493827
XRT_1,2,Col,2,0.0375096450617286,3.15180362654321
XRT_1,3,Col,3,-0.0021508487654322006,3.1121431327160494
XRT_1,4,Col,4,-0.006298225308641658,3.1079957561728397
XRT_1,5,Col,5,8.777006172835389e-4,3.115171682098765
XRT_1,6,Col,6,-0.041391782407407596,3.0729021990740737
XRT_1,7,Col,1,0.009379822530863807,3.1236738040123453
XRT_1,8,Col,2,0.04512442129629601,3.1594184027777774
XRT_1,9,Col,3,-0.007899305555555486,3.1063946759259258
XRT_1,10,Col,4,0.017766203703703742,3.132060185185185
XRT_1,11,Col,5,0.01465084876543199,3.1289448302469136
XRT_1,12,Col,6,-0.08282214506172852,3.031471836419753
XRT_1,13,Col,1,-0.014255401234568144,3.1000385802469133
XRT_1,14,Col,2,0.011559606481481355,3.125853587962963
XRT_1,15,Col,3,0.014453125000000011,3.1287471064814816
XRT_1,16,Col,4,0.012914737654321162,3.1272087191358025
XRT_1,17,Col,5,0.02051986882716038,3.1348138503086416
XRT_1,18,Col,6,-0.02721836419753093,3.0870756172839506
XRT_1,19,Col,1,-0.03533468364197505,3.078959297839506
XRT_1,20,Col,2,0.019700038580247214,3.1339940200617287
XRT_1,21,Col,3,0.00574363425925923,3.1200376157407406
XRT_1,22,Col,4,-0.00501543209876526,3.109278549382716
XRT_1,23,Col,5,0.030965470679011953,3.1452594521604933
XRT_1,24,Col,6,-0.05456211419753049,3.059731867283951
XRT_1,25,Col,1,-0.07169174382715998,3.0426022376543216
XRT_1,26,Col,2,0.013768325617283916,3.1280623070987654
XRT_1,27,Col,3,-0.01585165895061741,3.098442322530864
XRT_1,28,Col,4,0.004933449074074336,3.1192274305555556
XRT_1,29,Col,5,-0.014371141975308754,3.0999228395061724
XRT_1,30,Col,6,-0.09410617835097015,3.0201878031305114
XRT_1,31,Col,1,0.04675443672839508,3.1610484182098766
XRT_1,32,Col,2,0.041208526234568055,3.1555025077160495
XRT_1,33,Col,3,-9.307484567902535e-4,3.113363233024691
XRT_1,34,Col,4,0.026200810185185025,3.1404947916666663
XRT_1,35,Col,5,-0.008564814814814525,3.105729166666667
XRT_1,36,Col,6,-0.12935405643738948,2.984939925044092
XRT_1,37,Col,1,-0.055256558641974506,3.059037422839507
XRT_1,38,Col,2,0.05526620370370361,3.169560185185185
XRT_1,39,Col,3,0.01499807098765394,3.1292920524691352
XRT_1,40,Col,4,-0.0218798225308639,3.0924141589506173
XRT_1,41,Col,5,-0.02097318672839557,3.093320794753086
XRT_1,42,Col,6,-0.06844066909171104,3.04585331238977
XRT_1,43,Col,1,0.07641782407407416,3.1907118055555554
XRT_1,44,Col,2,0.03865258487654287,3.152946566358024
XRT_1,45,Col,3,0.018885030864197683,3.1331790123456793
XRT_1,46,Col,4,0.023268711419753396,3.137562692901235
XRT_1,47,Col,5,-0.021117862654321418,3.09317611882716
XRT_1,48,Col,6,-0.13862364969135776,2.9756703317901234
XRT_1,1,Row,1,0.049599729938271664,3.163893711419753
XRT_1,2,Row,1,0.03346836419753074,3.1477623456790123
XRT_1,3,Row,1,0.03322723765432084,3.147521219135802
XRT_1,4,Row,1,0.05321662808641986,3.167510609567901
XRT_1,5,Row,1,0.038170331790123135,3.1524643132716044
XRT_1,6,Row,1,0.005883487654320452,3.1201774691358017
XRT_1,7,Row,2,-0.005415702160494307,3.108878279320987
XRT_1,8,Row,2,0.007364004629629134,3.1216579861111104
XRT_1,9,Row,2,0.024213927469135615,3.138507908950617
XRT_1,10,Row,2,0.0032069830246908015,3.1175009645061724
XRT_1,11,Row,2,0.031978202160492936,3.1462721836419743
XRT_1,12,Row,2,-0.008386381172840185,3.105907600308641
XRT_1,13,Row,3,0.008738425925925164,3.1230324074074067
XRT_1,14,Row,3,0.018055555555555547,3.132349537037037
XRT_1,15,Row,3,0.010730131172838553,3.12502411265432
XRT_1,16,Row,3,0.011419753086418627,3.1257137345679
XRT_1,17,Row,3,0.03425202546296244,3.1485460069444438
XRT_1,18,Row,3,0.05836709104938162,3.172661072530863
XRT_1,19,Row,4,0.05276572145061774,3.1670597029320993
XRT_1,20,Row,4,0.02188946759259236,3.136183449074074
XRT_1,21,Row,4,0.06465326003086397,3.178947241512345
XRT_1,22,Row,4,0.04642650462962872,3.16072048611111
XRT_1,23,Row,4,0.03732638888888856,3.15162037037037
XRT_1,24,Row,4,0.029571759259259117,3.1438657407407407
XRT_1,25,Row,5,0.028366126543210357,3.1426601080246916
XRT_1,26,Row,5,0.0180459104938272,3.1323398919753087
XRT_1,27,Row,5,-0.010734953703704253,3.103559027777777
XRT_1,28,Row,5,0.028416763117283708,3.142710744598765
XRT_1,29,Row,5,0.02390528549382659,3.138199266975308
XRT_1,30,Row,5,0.016922949735449777,3.1312169312169313
XRT_1,31,Row,6,-0.06864872685185201,3.0456452546296293
XRT_1,32,Row,6,-0.054038869598765915,3.0602551118827153
XRT_1,33,Row,6,-0.07653838734567964,3.0377555941358017
XRT_1,34,Row,6,-0.03186005015432147,3.08243393132716
XRT_1,35,Row,6,-0.05677806712962982,3.0575159143518515
XRT_1,36,Row,6,-0.04652950011022908,3.067764481371252
XRT_1,37,Row,7,-0.04856770833333305,3.0657262731481483
XRT_1,38,Row,7,-0.03736738040123472,3.0769266010802467
XRT_1,39,Row,7,-0.04572964891975302,3.0685643325617282
XRT_1,40,Row,7,-0.09048514660493823,3.0238088348765433
XRT_1,41,Row,7,-0.09879195601851792,3.0155020254629634
XRT_1,42,Row,7,-0.11474419918430323,2.999549782297178
XRT_1,43,Row,8,0.017749324845678704,3.13204330632716
XRT_1,44,Row,8,0.03058931327160508,3.1448832947530865
XRT_1,45,Row,8,-4.943094135803072e-4,3.113799672067901
XRT_1,46,Row,8,-0.05435956790123514,3.059934413580246
XRT_1,47,Row,8,-0.04565007716049463,3.0686439043209868
XRT_1,48,Row,8,-0.10635609567901283,3.007937885802469
XRT_1,1,TA,6.45,0.07926793981481456,3.193561921296296
XRT_1,2,TA,6,-0.011318479938271897,3.1029755015432094
XRT_1,3,TA,6.3,0.017336998456790043,3.1316309799382713
XRT_1,4,TA,6.6,0.04338831018518541,3.1576822916666667
XRT_1,5,TA,6.3,-0.00438368055555538,3.109910300925926
XRT_1,6,TA,6.9,0.09167631172839485,3.205970293209876
XRT_1,7,TA,6.45,0.05988136574074057,3.174175347222222
XRT_1,8,TA,6.6,0.058342978395061446,3.172636959876543
XRT_1,9,TA,6.53,0.0696855709876541,3.1839795524691357
XRT_1,10,TA,7.2,0.13084490740740665,3.245138888888888
XRT_1,11,TA,6.6,0.08694540895061656,3.201239390432098
XRT_1,12,TA,6.75,0.11440972222222258,3.228703703703704
XRT_1,13,TA,5.85,-0.14629629629629648,2.967997685185185
XRT_1,14,TA,5.7,-0.16087962962962987,2.9534143518518516
XRT_1,15,TA,6.75,0.08556616512345638,3.1998601466049377
XRT_1,16,TA,7.28,0.11964216820987617,3.2339361496913575
XRT_1,17,TA,6.6,0.06017071759259205,3.1744646990740732
XRT_1,18,TA,6.6,0.08348765432098776,3.1977816358024693
XRT_1,19,TA,5.55,-0.07676504629629669,3.037528935185185
XRT_1,20,TA,5.55,-0.11877411265432197,2.9955198688271594
XRT_1,21,TA,6,0.013855131172840054,3.1281491126543215
XRT_1,22,TA,5.25,-0.14128568672839548,2.973008294753086
XRT_1,23,TA,5.63,-0.09813368055555607,3.0161603009259252
XRT_1,24,TA,6.75,0.11530189043209893,3.22959587191358
XRT_1,25,TA,6.15,0.002811535493827344,3.117105516975309
XRT_1,26,TA,5.48,-0.15915798611111165,2.9551359953703695
XRT_1,27,TA,6.75,0.09516782407407398,3.2094618055555553
XRT_1,28,TA,6.6,0.05464409722222183,3.1689380787037034
XRT_1,29,TA,6.45,0.02697241512345669,3.141266396604938
XRT_1,30,TA,6.15,-0.006789434523808979,3.1075045469576725
XRT_1,31,TA,5.7,-0.11024787808641995,3.0040461033950616
XRT_1,32,TA,5.7,-0.15483217592592624,2.9594618055555553
XRT_1,33,TA,6.15,-0.040499614197530454,3.073794367283951
XRT_1,34,TA,7.13,0.2233265817901228,3.3376205632716043
XRT_1,35,TA,5.85,-0.1677276234567909,2.9465663580246906
XRT_1,36,TA,6.3,0.015201306216931887,3.1294952876984135
XRT_1,37,TA,4.8,-0.3271846064814812,2.787109375
XRT_1,38,TA,6,-0.007503858024691834,3.1067901234567894
XRT_1,39,TA,6.23,0.003988233024691146,3.1182822145061726
XRT_1,40,TA,5.25,-0.1437644675925926,2.9705295138888888
XRT_1,41,TA,5.85,-0.12437789351851858,2.9899160879629627
XRT_1,42,TA,5.78,-0.09444375551146456,3.019850225970017
XRT_1,43,TA,6.3,0.05244020061728383,3.1667341820987653
XRT_1,44,TA,6.08,-0.012196180555555769,3.1020978009259257
XRT_1,45,TA,5.7,-0.10606192129629649,3.008232060185185
XRT_1,46,TA,5.55,-0.11632426697530956,2.997969714506172
XRT_1,47,TA,5.85,-0.11466049382716126,2.9996334876543203
XRT_1,48,TA,6.3,-0.05082465277777759,3.063469328703704
XRT_1,1,Temp,22.2,-0.05405574845679062,3.0602382330246907
XRT_1,2,Temp,22.2,-0.06966145833333326,3.044632523148148
XRT_1,3,Temp,22.2,-0.06141975308641967,3.0528742283950616
XRT_1,4,Temp,22.2,-0.07010995370370421,3.044184027777777
XRT_1,5,Temp,22.2,-0.034264081790123635,3.0800298996913575
XRT_1,6,Temp,22.2,-0.06108699845679144,3.05320698302469
XRT_1,7,Temp,22.2,-0.0682629243827163,3.046031057098765
XRT_1,8,Temp,22.2,-0.05636574074074163,3.0579282407407398
XRT_1,9,Temp,22.2,-0.051885609567901114,3.0624083719135804
XRT_1,10,Temp,22.2,-0.03152970679012446,3.082764274691357
XRT_1,11,Temp,22.2,-0.035339506172838986,3.0789544753086426
XRT_1,12,Temp,22.2,-0.09751157407407407,3.0167824074074074
XRT_1,13,Temp,22.2,-0.04745852623456859,3.066835455246913
XRT_1,14,Temp,22.2,-0.07852044753086451,3.035773533950617
XRT_1,15,Temp,22.2,-0.03653549382716137,3.07775848765432
XRT_1,16,Temp,22.2,-0.047632137345679615,3.066661844135802
XRT_1,17,Temp,22.2,-0.02770785108024576,3.0865861304012356
XRT_1,18,Temp,22.2,-0.034625771604938294,3.079668209876543
XRT_1,19,Temp,22.2,-0.04777922453703626,3.066514756944445
XRT_1,20,Temp,22.2,-0.09523533950617347,3.019058641975308
XRT_1,21,Temp,22.2,-0.04193431712962897,3.0723596643518523
XRT_1,22,Temp,22.2,-0.036439043209876565,3.0778549382716047
XRT_1,23,Temp,22.2,-0.07032696759259072,3.043967013888891
XRT_1,24,Temp,22.2,-0.09347511574074041,3.020818865740741
XRT_1,25,Temp,22.2,-0.0561631944444454,3.058130787037036
XRT_1,26,Temp,22.2,-0.09694733796296351,3.017346643518518
XRT_1,27,Temp,22.2,-0.06572145061728474,3.0485725308641967
XRT_1,28,Temp,22.2,-0.0420597029320999,3.0722342785493817
XRT_1,29,Temp,22.2,-0.06335358796296409,3.050940393518517
XRT_1,30,Temp,22.2,-0.08856026785714283,3.0257337136243385
XRT_1,31,Temp,22.2,-0.02797550154320952,3.0863184799382717
XRT_1,32,Temp,22.2,-0.055905189043209735,3.0583887924382718
XRT_1,33,Temp,22.2,-0.04791184413580296,3.0663821373456783
XRT_1,34,Temp,22.2,-0.05259693287036993,3.0616970486111112
XRT_1,35,Temp,22.2,-0.02462384259259187,3.0896701388888896
XRT_1,36,Temp,22.2,-0.06032676091269923,3.053967220568782
XRT_1,37,Temp,22.2,-0.02842881944444524,3.0858651620370363
XRT_1,38,Temp,22.2,-0.023415798611111538,3.09087818287037
XRT_1,39,Temp,22.2,0.011511381172839757,3.125805362654321
XRT_1,40,Temp,22.2,-0.015108989197531841,3.0991849922839494
XRT_1,41,Temp,22.2,0.010956790123456184,3.1252507716049376
XRT_1,42,Temp,22.2,-0.004493909832450793,3.1098000716490306
XRT_1,43,Temp,22.2,-0.023382040895062017,3.0909119405864196
XRT_1,44,Temp,22.2,0.0013406635802463152,3.1156346450617276
XRT_1,45,Temp,22.2,-0.03856819058642025,3.0757257908950613
XRT_1,46,Temp,22.2,-0.007716049382715751,3.106577932098766
XRT_1,47,Temp,22.2,-0.011260609567901203,3.1030333719135803
XRT_1,48,Temp,22.2,0.00777874228395059,3.1220727237654318
XRT_1,1,TSS,18.4,-0.3670283564814807,2.7472656250000007
